"","Federal_District_eng","Federal_District_rus","Region_eng","Region_rus","Settlement_eng","Settlement_rus","long_city","lat_city","oktmo","num_population","pr_location_eng","pr_location_rus","distance_pedestrian","duration_pedestrian","distance_masstransit","duration_masstransit","Date","pr_type_rus","pr_type_eng","agreement","Prime_Org_eng","Prime_Org_rus","actor_kprf","actor_ldpr","actor_naval","actor_jr","actor_yab","actor_trade","actor_other","pr_number_mean","pr_number_min","pr_number_max","pr_number_category","pr_arrest","pr_arrest_category","act_arrest","link_1","link_2","link_3","source_type_rus","source_type_eng"
"686","Volga Federal District","Приволжский","Perm Krai","Пермский край","Perm'","Пермь",56.229443,58.010455,57701000,1048011,"Sad Kamnei (park)","Сад Камней",2453,1766,2594.46231980894,943,"2018-07-15","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,NA,NA,NA,"","","no",NA,"https://www.nakanune.ru/news/2018/07/11/22513284/","","","СМИ","mass media"
"687","Volga Federal District","Приволжский","Perm Krai","Пермский край","Perm'","Пермь",56.229443,58.010455,57701000,1048011,"Sad Kamnei (park)","Сад Камней",2453,1766,2594.46231980894,943,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,800,800,800,"under 1000","","no",NA,"https://www.idelreal.org/a/29395774.html","https://www.nakanune.ru/news/2018/07/30/22514942/","","СМИ","mass media"
"688","Volga Federal District","Приволжский","Perm Krai","Пермский край","Perm'","Пермь",56.229443,58.010455,57701000,1048011,"Sad Kamnei (park)","Сад Камней",NA,NA,2594.46231980894,943,"2018-09-02","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,1000,1000,1000,"more 1000","","no",NA,"https://www.kommersant.ru/doc/3730991","","","СМИ","mass media"
"689","Volga Federal District","Приволжский","Perm Krai","Пермский край","Perm'","Пермь",56.229443,58.010455,57701000,1048011,"Komsomol'skaja Square","Комсомольская  Площадь",NA,NA,3182.33076783667,1337,"2018-09-09","митинг","rally",0,"Navalny","Навальный",NA,NA,1,NA,NA,NA,NA,1000,1000,1000,"more 1000","23","yes",1,"https://vk.com/wall-142590933?day=10092018&w=wall-142590933_8477%2Fall","https://www.kommersant.ru/doc/3737084","","и то и то","both"
"690","Volga Federal District","Приволжский","Perm Krai","Пермский край","Perm'","Пермь",56.229443,58.010455,57701000,1048011,"Park im.Sverdlova","Парк им.Свердлова",5008,3606,6300.5961820604,2394,"2018-09-22","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,NA,NA,NA,"","","no",NA,"https://www.leftfront.org/?p=7358","https://vk.com/wall-26362316_824228","https://59.ru/text/gorod/65419781/","и то и то","both"
"691","Volga Federal District","Приволжский","Perm Krai","Пермский край","Solikamsk","Соликамск",56.770391,59.649193,57730000,94628,"","",NA,NA,NA,NA,"2018-07-10","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,600,500,700,"under 1000","","no",NA,"https://www.solidarnost.org/news/V_Permi_tysyachi_aktivistov_vyshli_na_miting_protiv_pensionnoy_reformy.html","https://rossaprimavera.ru/news/5c6efe90","","СМИ","mass media"
"692","Volga Federal District","Приволжский","Perm Krai","Пермский край","Solikamsk","Соликамск",56.770391,59.649193,57730000,94628,"TTs «Merkurij», Severnaya Street (local shop)","ТЦ «Меркурий» ул. Северная",0,0,0,0,"2018-09-22","анонс","announcement",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://vk.com/wall-26362316_824228","","","блог","blog"
"693","Volga Federal District","Приволжский","Perm Krai","Пермский край","Chaykovskiy","Чайковский",54.14881,56.778081,57735000,83486,"","",NA,NA,NA,NA,"2018-07-05","митинг","rally",1,"CPRF","КПРФ",1,1,NA,1,NA,NA,NA,200,200,200,"several hundreds","","no",NA,"http://www.chaikovskie.ru/novosti/all/12363/","","","СМИ","mass media"
"694","Volga Federal District","Приволжский","Perm Krai","Пермский край","Chaykovskiy","Чайковский",54.14881,56.778081,57735000,83486,"","",NA,NA,NA,NA,"2018-07-10","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,100,100,100,"several hundreds","","no",NA,"https://www.solidarnost.org/news/V_Permi_tysyachi_aktivistov_vyshli_na_miting_protiv_pensionnoy_reformy.html","https://vk.com/wall-76871926_3812","","и то и то","both"
"695","Volga Federal District","Приволжский","Perm Krai","Пермский край","Chaykovskiy","Чайковский",54.14881,56.778081,57735000,83486,"","",NA,NA,NA,NA,"2018-09-28","отказ - не состоялся","refusal - did not take place",0,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://news.myseldon.com/ru/news/index/192486138","","","СМИ","mass media"
"696","Volga Federal District","Приволжский","Perm Krai","Пермский край","Cherdyn'","Чердынь",56.482166,60.401192,57756000,4687,"Skver Komsomol'tsev (park)","Сквер Комсомольцев",NA,NA,0,0,"2018-09-24","анонс","announcement",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://vk.com/wall-26362316_824228","","","блог","blog"
"697","Volga Federal District","Приволжский","Perm Krai","Пермский край","Chernushka","Чернушка",56.07637,56.516015,57757000,32997,"","",NA,NA,NA,NA,"2018-07-12","митинг","rally",1,"Activists","Активисты",NA,NA,NA,NA,NA,NA,1,100,100,100,"several hundreds","","no",NA,"https://vk.com/wall-63206630_843391","","","блог","blog"
"698","Volga Federal District","Приволжский","Perm Krai","Пермский край","Chusovoj","Чусовой",57.808053,58.305058,57758000,45378,"ul. 50 let VLKSM","ул. 50 лет ВЛКСМ",4785,3445,5465.62505088157,2362,"2018-07-10","митинг","rally",1,"Trade Unions","Профсоюзы",1,NA,NA,NA,NA,1,NA,100,100,100,"several hundreds","","no",NA,"https://www.solidarnost.org/news/V_Permi_tysyachi_aktivistov_vyshli_na_miting_protiv_pensionnoy_reformy.html","https://vk.com/wall-75118223_4357","","и то и то","both"
"699","Far East","Дальневосточный","Primorsky Krai","Приморский край","Anuchino","Анучино",133.054408,43.964007,5502000,4312,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,60,NA,NA,"under 100","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"700","Far East","Дальневосточный","Primorsky Krai","Приморский край","Arsen'ev","Арсеньев",133.268729,44.163345,5703000,52767,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,250,NA,NA,"several hundreds","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"701","Far East","Дальневосточный","Primorsky Krai","Приморский край","Artem","Артем",132.180339,43.353047,5705000,57765,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,1,NA,NA,NA,NA,"","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"702","Far East","Дальневосточный","Primorsky Krai","Приморский край","Boguslavets","Богуславец",134.856159,45.895717,5614431,937,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,20,NA,NA,"less 50","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"703","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vladivostok","Владивосток",131.885494,43.115542,5701000,633102,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,300,NA,NA,"several hundreds","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"704","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vladivostok","Владивосток",131.885494,43.115542,5701000,633102,"Privokzal'naja Square","Привокзальная Площадь",757,545,1101.53050106607,620,"2018-07-01","митинг","rally",0,"Navalny","Навальный",NA,NA,1,NA,NA,NA,1,100,NA,NA,"several hundreds","","no",NA,"https://zona.media/chronicle/pensions","https://meduza.io/live/2018/07/01/protesty-protiv-pensionnoy-reformy-hronika","https://www.kommersant.ru/doc/3674817","СМИ","mass media"
"705","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vladivostok","Владивосток",131.885494,43.115542,5701000,633102,"Privokzal'naya Square","Привокзальная Площадь",757,545,1101.53050106607,620,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,3000,NA,NA,"more 1000","","no",NA,"https://news.myseldon.com/ru/news/index/192486138","https://zona.media/chronicle/pensions","","СМИ","mass media"
"706","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vladivostok","Владивосток",131.885494,43.115542,5701000,633102,"Privokzal'naja Square","Привокзальная Площадь",757,545,1101.53050106607,620,"2018-09-02","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,875,250,1500,"under 1000","","no",NA,"https://www.kommersant.ru/doc/3730991","https://newsnn.ru/news/society/02-09-2018/protest-ne-udalsya-mitingi-protiv-pensionnoy-reformy-okazalis-bezlyudnymi","","СМИ","mass media"
"707","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vladivostok","Владивосток",131.885494,43.115542,5701000,633102,"Batareinaya Street, 2A","ул. Батарейная, 2А",1519,1093,2075.56897285897,1303,"2018-09-09","митинг","rally",0,"Navalny","Навальный",NA,NA,1,NA,NA,NA,1,200,NA,NA,"several hundreds","6","yes",NA,"https://www.sibreal.org/a/29497895.html","https://vk.com/wall-144290256?day=10092018&w=wall-144290256_7737%2Fall","https://www.kommersant.ru/doc/3737084","и то и то","both"
"708","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vladivostok","Владивосток",131.885494,43.115542,5701000,633102,"","",NA,NA,NA,NA,"2018-09-15","митинг","rally",NA,"Open Russia","Открытая Россия",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"","yes","yes",NA,"https://zona.media/chronicle/pensions","","","СМИ","mass media"
"709","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vladivostok","Владивосток",131.885494,43.115542,5701000,633102,"Lenin monument","Памятник В.И. Ленину",6010,4327,6582.94348576916,1365,"2018-09-22","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,250,NA,NA,"several hundreds","","no",NA,"https://mkset.ru/news/politics/23-09-2018/v-sterlitamake-miting-protiv-povysheniya-pensionnogo-vozrasta-proshel-na-pustyre","https://bel.ru/news/city/22-09-2018/kommunisty-mitingovali-protiv-povysheniya-pensionnogo-vozrasta-menshim-sostavom","https://vk.com/wall-26362316_824228","и то и то","both"
"710","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vladimiro-Aleksandrovskoe","Владимиро-Александровское",133.077172,42.8908,5630402,5725,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,50,NA,NA,"under 100","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"711","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vol'no-Nadezhdinskoe","Вольно-Надеждинское",131.993049,43.37094,5623402,7301,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,130,NA,NA,"several hundreds","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"712","Far East","Дальневосточный","Primorsky Krai","Приморский край","Vostok","Восток",134.709375,45.04198,5614154,3767,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,40,NA,NA,"less 50","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"713","Far East","Дальневосточный","Primorsky Krai","Приморский край","Dal'negorsk","Дальнегорск",135.576366,44.558764,5707000,34427,"","",NA,NA,NA,NA,"2018-06-29","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,350,NA,NA,"several hundreds","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
